,parameter1,parameter2,parameter3,parameter4,frequency,Z,B
248,80231.3471857946,43819.0372347622,8488.16818926695,6628.27839532633,3.92,0.6386122850495377,0.1707774560415133
249,80231.3471857946,43819.0372347622,8488.16818926695,6628.27839532633,4.0,0.6273799951756049,0.1681216392335201
250,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.08,1.0026461809808234,0.000556491881168042
251,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.16,1.0105378762958521,0.0022412841213987015
252,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.24,1.0235337095869623,0.005099923093475303
253,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.32,1.0413957236972877,0.009206919888485625
254,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.4,1.0637875205701708,0.014663481421709378
255,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.48,1.0902750987897538,0.02159407692994453
256,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.56,1.1203340071465238,0.030141777977381826
257,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.64,1.1533671796172782,0.04046256420127084
258,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.72,1.1887375500043051,0.05271919192547078
259,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.8,1.2258175170274332,0.06707568651280423
260,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.88,1.264053070357285,0.08369382559383887
261,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,0.96,1.3030341554846132,0.10273279752910432
262,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.04,1.3425558445695684,0.1243521804351818
263,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.12,1.3826487394366593,0.14871620394222926
264,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.2,1.4235526742940896,0.17599376518589965
265,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.28,1.4656043132751042,0.20634373454758345
266,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.36,1.5090046311873657,0.23986853131995736
267,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.44,1.5534278375868094,0.2765112625499003
268,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.52,1.597444008359624,0.31586701083322727
269,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.6,1.637798071152305,0.3568918557224018
270,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.68,1.668795898132978,0.397557308863021
271,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.76,1.6824238970088983,0.4346494406617634
272,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.84,1.6700789026018226,0.46409339404163874
273,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,1.92,1.6260909850916136,0.4820966318586963
274,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.0,1.5512314818217148,0.4867289145209419
275,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.08,1.453199326715626,0.47880458862470104
276,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.16,1.3433291122120465,0.46131745141058633
277,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.24,1.2322313373975493,0.4379967652204737
278,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.32,1.127251604508275,0.41209368175517874
279,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.4,1.032209451667832,0.3858879157272569
280,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.48,0.9483179670271128,0.360733176396139
281,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.56,0.8752617027053177,0.33730711181377565
282,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.64,0.8120005253787194,0.3158625179724211
283,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.72,0.7572543745139604,0.2964123604823986
284,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.8,0.7097549887183642,0.27884770260587305
285,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.88,0.6683571195854279,0.2630066526823121
286,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,2.96,0.6320744112784406,0.24871213435184858
287,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.04,0.6000788157194058,0.2357912292954981
288,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.12,0.5716846222788508,0.2240841409421532
289,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.2,0.5463277286552323,0.2134475420870603
290,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.28,0.5235450962850422,0.2037550189433351
291,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.36,0.5029564083667544,0.19489611459542802
292,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.44,0.4842485210344127,0.18677478345650814
293,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.52,0.4671626502391265,0.17930768103819258
294,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.6,0.45148397974727544,0.17242249984650926
295,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.68,0.43703330575688293,0.1660564465491055
296,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.76,0.4236603472198865,0.16015489437704863
297,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.84,0.41123839674429546,0.15467021360003394
298,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,3.92,0.3996600406528862,0.14956076817012784
299,29017.4834188445,83420.7934267179,4583.8627170675,3230.56523416601,4.0,0.38883372773155295,0.14479006064992395
300,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.08,1.0031903526601513,0.000520216813256798
301,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.16,1.012251412135579,0.002113757746975518
302,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.24,1.0259429436244738,0.004866101338116839
303,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.32,1.042898197284366,0.008888359883886626
304,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.4,1.062085198859308,0.014297647818525043
305,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.48,1.0829453749728646,0.021212094603044886
306,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.56,1.1053094118445885,0.029754844917048988
307,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.64,1.1292410834149527,0.04005934519078186
308,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.72,1.1548898587501872,0.052271136243215624
309,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.8,1.182367964694335,0.06654347085718026
310,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.88,1.2116385004347872,0.0830242144482115
311,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,0.96,1.2423962059768316,0.10183051441183223
312,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.04,1.2739295789271117,0.12300683069001386
313,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.12,1.3049697073764999,0.14646274888650723
314,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.2,1.3335606049298125,0.1718921753121276
315,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.28,1.3570281820326862,0.19868822055305863
316,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.36,1.372163100779832,0.22588869198700726
317,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.44,1.3757186355157351,0.25220594978916167
318,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.52,1.365197810381301,0.2761874899224542
319,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.6,1.3396758161679185,0.29649658421450786
320,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.68,1.3002428718896308,0.3122145255694056
321,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.76,1.2497796855987833,0.3230232729561694
322,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.84,1.192165808052665,0.32918827261096323
323,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,1.92,1.131336302198047,0.33138013706580144
324,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.0,1.0705852827260196,0.3304456606788385
325,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.08,1.0122650703859508,0.3272224905588992
326,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.16,0.9578046622152394,0.32243303279038393
327,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.24,0.9078929209213621,0.3166472339974016
328,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.32,0.8627009391985249,0.3102876548362512
329,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.4,0.8220766812186152,0.30365336954157607
330,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.48,0.7856901928834318,0.29694812242502194
331,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.56,0.753131332890516,0.2903057758807238
332,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.64,0.7239704077337239,0.2838107281370249
333,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.72,0.697792844563996,0.27751324927217086
334,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.8,0.6742169629622792,0.2714405470830358
335,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.88,0.6529013558990344,0.2656045476866231
336,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,2.96,0.6335462304007037,0.2600072702886527
337,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.04,0.6158914744113139,0.2546444916881344
338,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.12,0.5997131397889046,0.24950821741828438
339,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.2,0.5848193336896923,0.24458833021153825
340,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.28,0.5710460735530883,0.2398736760089933
341,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.36,0.5582533948144281,0.23535276782024483
342,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.44,0.5463218430367273,0.23101423136890278
343,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.52,0.5351493921672572,0.22684707728800854
344,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.6,0.52464878166648,0.22284085765005546
345,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.68,0.5147452407336134,0.21898574612711932
346,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.76,0.5053745575160218,0.2152725684394451
347,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.84,0.4964814488004979,0.21169280112435793
348,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,3.92,0.48801818750626136,0.20823855077172118
349,25186.4606567653,61605.6441887441,8415.54251157941,4448.24994825439,4.0,0.4799434491355913,0.20490252185781746
350,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.08,1.002280411654666,0.0006530211454249561
351,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.16,1.0090287010171066,0.002606787793238089
352,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.24,1.0199691750809752,0.005844527300833583
353,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.32,1.034652932815867,0.010335462350854058
354,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.4,1.0524741544539273,0.016030997598425103
355,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.48,1.0726937505383851,0.022860241289197374
356,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.56,1.0944710438564125,0.030725729064473177
357,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.64,1.1169037027074742,0.03950039389532167
358,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.72,1.139074924072173,0.04902684179483696
359,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.8,1.1601049563280799,0.05911976291615049
360,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.88,1.1792019836860197,0.06957180582316246
361,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,0.96,1.195706034601259,0.08016254872373549
362,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.04,1.209119742539914,0.09066950310934421
363,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.12,1.2191217769280418,0.10087961466682263
364,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.2,1.2255620893754806,0.11059965188822062
365,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.28,1.2284416854037854,0.1196642109511178
366,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.36,1.2278822492977088,0.12794067258220196
367,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.44,1.2240919044290914,0.13533109698243231
368,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.52,1.2173326870757921,0.141771538685415
369,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.6,1.207893521173072,0.147229509376244
370,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.68,1.1960703754508883,0.15170032887664295
371,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.76,1.1821534918236116,0.15520296654534604
372,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.84,1.1664204195320087,0.15777578423698055
373,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,1.92,1.1491331084621057,0.15947241965458217
374,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.0,1.1305373594686228,0.16035792957780778
375,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.08,1.1108632853107145,0.1605052485040892
376,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.16,1.0903259049516543,0.15999199431252906
377,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.24,1.0691254347193724,0.1588976485869752
378,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.32,1.0474471747133862,0.15730113899327822
379,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.4,1.0254610943993043,0.15527884559677355
380,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.48,1.0033213103820355,0.15290304004988178
381,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.56,0.9811656531198739,0.15024074848529903
382,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.64,0.9591154732193657,0.14735300982743768
383,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.72,0.9372757723879162,0.1442944849208699
384,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.8,0.9157356804856811,0.141113360821936
385,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.88,0.8945692502815168,0.13785148962887786
386,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,2.96,0.8738365096331476,0.1345447018334292
387,77265.8553975443,46383.0876702082,6908.56729191578,8082.11126574848,3.04,0.8535846959113541,0.13122323906816172
